gen,maxR,avgR,dT,aT(ms),best_genome_over_450
001,200.0,29.8,1.7,17.3,null
002,195.4,37.6,3.9,21.8,null
003,136.8,42.5,6.5,25.9,null
004,126.3,45.2,9.1,26.2,null
005,192.1,51.9,12.2,30.7,null
006,168.3,46.2,14.9,26.7,null
007,235.2,56.9,18.3,33.8,null
008,156.1,57.4,21.7,34.5,null
009,206.6,53.1,25.0,33.2,null
010,212.7,59.3,28.9,38.7,null
011,294.0,63.1,33.2,39.2,null
