gen,maxR,avgR,dT,aT(ms),best_genome_over_450
051,454.1,267.9,184.9,85.2,11001000001000111001110110010001100001101111110001100111100011101111011110110111110010110110100110010101110100010100100011110110
051,454.1,267.9,184.9,85.2,null
052,438.4,247.2,193.5,86.0,null
053,448.5,292.5,203.2,96.9,null
054,441.3,301.3,213.3,100.8,null
055,453.6,323.3,223.3,99.4,11000000001010111001110110010001100001101111010001100111100011101111001110110111110010010110100110000101110100010100100011110110
055,453.6,323.3,223.3,99.4,null
056,461.4,337.8,233.7,104.1,11000000001000111001110111010001100001101111010001100111100011101111001110110111110010110110100110010101110100010100100011110110
056,461.4,337.8,233.7,104.1,null
057,458.9,314.9,242.7,90.2,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
057,458.9,314.9,242.7,90.2,null
058,471.6,297.2,252.2,94.9,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
058,471.6,297.2,252.2,94.9,null
059,455.6,335.2,262.3,101.0,11001000001010111001110110010001100001101111010001100111100011101111011110110111110010110110100110010101110100010100100011110110
059,455.6,335.2,262.3,101.0,null
060,461.0,308.9,271.9,95.6,11000000001000111001110111010001100001101111010001100111100011101111001110110111110010110110100110010101110100010100100011110110
060,461.0,308.9,271.9,95.6,null
061,450.0,309.5,281.9,94.2,null
062,471.7,324.7,291.9,99.7,11001100001000111001110110010001100001101111010001100111100011101111011110110111110010110110100110010100110100010100100011110110
062,471.7,324.7,291.9,99.7,null
063,467.9,324.0,301.7,97.9,11000000001010111001110110010001100001101111010001100111100011101111001110110011110010110110100110010101110100010100100111110110
063,467.9,324.0,301.7,97.9,null
064,468.8,332.6,311.9,102.8,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
064,468.8,332.6,312.0,102.8,null
065,450.0,333.2,322.4,104.7,null
066,460.1,328.6,332.8,104.1,11000000001010111001110111011001100001001111010001100111100011101111001110110111110010010110100110010100110100011100100011110110
066,460.1,328.6,332.8,104.1,null
067,470.7,338.9,343.5,106.1,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
067,470.7,338.9,343.5,106.1,null
068,473.3,375.0,354.2,107.2,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
068,473.3,375.0,354.2,107.2,null
069,457.5,335.0,364.5,102.7,11000000001010111001110110010001100001101110010001100111100011101111001110110011110010110110100110010101110100010100100111110110
069,457.5,335.0,364.5,102.7,null
070,475.7,351.8,375.2,107.2,11000000001010111001110110010001100001101111010001100111100011101111001110110111110010110110100110010101110100010100100111110110
070,475.7,351.8,375.2,107.2,null
071,461.1,343.4,386.3,103.8,11000000001010111001110110010001100001101111010001100111100011101111001110110011110010110110100110010101110100010100100011110110
071,461.1,343.4,386.3,103.8,null
072,458.6,335.8,396.5,102.5,11000000001000111001110111010001100001101110010001100111100011101111001110110111110010110110100010000101110100010100100011110110
072,458.6,335.8,396.5,102.5,null
073,470.1,356.9,407.2,107.0,11000000001000111001110111010001100001101111010001100111100011101111001110110111110010110110100110000101110100010100100111110110
073,470.1,356.9,407.2,107.0,null
074,483.0,358.2,417.4,101.7,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
074,483.0,358.2,417.4,101.7,null
075,461.1,352.9,428.2,107.4,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
075,461.1,352.9,428.2,107.4,null
076,468.9,358.6,438.5,103.4,11000000001010111001110110010001100001101110011001100111100011101111001110110111110010110110100110010101110100010100100111110110
076,468.9,358.6,438.5,103.4,null
077,470.2,346.5,448.9,103.8,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
077,470.2,346.5,448.9,103.8,null
078,431.1,318.2,459.5,105.8,null
079,460.0,338.2,469.8,103.4,11000000001010111001110110010001100001101110011001100111100011101111001110110111110010110110100110010101110100010100100111110110
079,460.0,338.2,469.8,103.4,null
080,455.0,315.2,480.5,106.8,11000000001010111001110110010001100001001111010001100111100011101111001110110110110010110110100110010101110100010100100011110110
080,455.0,315.2,480.5,106.8,null
081,466.9,348.1,491.9,106.5,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
081,466.9,348.1,491.9,106.5,null
082,464.5,346.0,502.8,108.6,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
082,464.5,346.0,502.8,108.6,null
083,463.4,365.8,514.1,112.6,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
083,463.4,365.8,514.1,112.6,null
084,472.1,335.9,525.4,113.4,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
084,472.1,335.9,525.4,113.4,null
085,460.0,354.9,537.7,122.6,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
085,460.0,354.9,537.7,122.6,null
086,463.1,346.0,548.6,108.9,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
086,463.1,346.0,548.6,108.9,null
087,460.9,357.5,559.3,107.3,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
087,460.9,357.5,559.3,107.3,null
088,462.2,356.0,569.8,105.2,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
088,462.2,356.0,569.8,105.2,null
089,457.9,360.6,580.2,103.8,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
089,457.9,360.6,580.2,103.8,null
090,470.3,358.6,590.5,102.6,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
090,470.3,358.6,590.5,102.6,null
091,462.3,347.1,601.7,104.9,11000000001010111001110110010001100001001110011001100111100011101111001110110111110010110110100110010101110101010100100111110110
091,462.3,347.1,601.7,104.9,null
092,462.8,357.5,612.4,106.3,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110111100110010101110100010100100011110110
092,462.8,357.5,612.4,106.3,null
093,464.9,356.1,623.0,106.1,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
093,464.9,356.1,623.0,106.1,null
094,451.2,345.8,633.2,102.0,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
094,451.2,345.8,633.2,102.0,null
095,468.1,354.0,643.6,103.7,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010100110100110010101110100010100100111110110
095,468.1,354.0,643.6,103.7,null
096,465.1,340.7,653.7,101.2,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
096,465.1,340.7,653.7,101.2,null
097,459.3,348.8,664.1,103.7,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
097,459.3,348.8,664.1,103.7,null
098,470.9,358.9,674.6,104.9,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010100110100110010101110100010100100111110110
098,470.9,358.9,674.6,104.9,null
099,459.7,341.9,685.2,105.9,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
099,459.7,341.9,685.2,105.9,null
100,456.0,352.2,695.6,104.6,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010100110100110010101110100010100100111110110
100,456.0,352.2,695.6,104.6,null
101,455.0,335.0,706.8,102.7,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010100110100110010101110100010100100111110110
101,455.0,335.0,706.8,102.7,null
102,472.5,357.8,716.9,101.5,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010100110100110011101110100010100100111110110
102,472.5,357.8,716.9,101.5,null
103,464.8,355.8,727.2,102.6,11000000001010111001110110010001100001101110010001100111100011101111001110110111110110110110100110010101110100010100100111110110
103,464.8,355.8,727.2,102.6,null
104,471.4,364.2,737.7,105.3,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
104,471.4,364.2,737.7,105.3,null
105,456.4,350.8,748.0,103.0,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010100110100110010101110100010100100111110110
105,456.4,350.8,748.0,103.0,null
106,464.1,369.8,758.8,107.5,11000000001010111001110110010001100001101110011001100111100011101111001110110111110010110110100110010101110100010100100011110110
106,464.1,369.8,758.8,107.5,null
107,458.1,355.3,769.0,101.8,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010100110100110010101110100010100100111110110
107,458.1,355.3,769.0,101.8,null
108,461.5,354.8,779.1,101.8,11000000001010111001110110010001100001001110011001100111100011101111001110110111110010100110100110010101110100010100100011110110
108,461.5,354.8,779.1,101.8,null
109,453.6,344.6,789.5,103.1,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
109,453.6,344.6,789.5,103.1,null
110,456.2,347.9,799.6,101.3,11000000001010111001110110010001100001101110010011100111100011101111001110110110110010100110100110010101110100010100100011110110
110,456.2,347.9,799.6,101.3,null
111,461.6,364.5,811.1,106.2,11000000001010111001110110010001100001101110010001100111100011101111001110110111110110110110100110010101110100010100100111110110
111,461.6,364.5,811.1,106.2,null
112,468.3,359.0,822.2,110.3,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100011110110
112,468.3,359.0,822.2,110.3,null
113,457.8,356.0,833.1,109.5,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100111110110
113,457.8,356.0,833.1,109.5,null
114,462.7,364.8,843.8,106.6,11000000001010111001110110010001100001101110010001100111100011101111001110110110110010110110100110010101110100010100100011110110
114,462.7,364.8,843.8,106.6,null
115,472.9,353.9,854.8,110.2,11000000001010111001110110010001100001101110010001100111100011101111001110110111110010110110100110010101110100010100100111110110
115,472.9,353.9,854.8,110.2,null
116,443.2,354.0,865.7,108.4,null
117,465.5,355.6,876.0,103.5,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010100110100110010101110100010100100011110110
117,465.5,355.6,876.0,103.5,null
118,461.3,357.4,886.8,107.6,11000000001010111001110110010001100001001110010001100111100011101111001110110110110010100110100110010101110100010100100111110110
118,461.3,357.4,886.8,107.6,null
119,462.2,349.8,897.2,103.9,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
119,462.2,349.8,897.2,103.9,null
120,462.7,348.4,907.8,105.9,11000000001010111001110110010001100001001110010001100111100011101111001110110111110010100110100110010101110100010100100111110110
120,462.7,348.4,907.8,105.9,null
121,469.3,343.0,919.1,103.6,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100111110110
121,469.3,343.0,919.1,103.6,null
122,464.0,348.3,929.6,104.7,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
122,464.0,348.3,929.6,104.7,null
123,455.7,353.2,940.4,108.3,11000000001010111001110110010001100001001110010001100111100011101111001110110110110010110110100110010101110100010100100111110110
123,455.7,353.2,940.4,108.3,null
124,469.9,355.9,951.4,109.3,11000000001010111001110110010001100001101110010001100111110011101111001110110110110010110110100110010101110100010100100011110110
124,469.9,355.9,951.4,109.3,null
125,477.0,353.0,961.9,105.2,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100111110110
125,477.0,353.0,961.9,105.2,null
126,469.7,345.7,972.3,103.5,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
126,469.7,345.7,972.3,103.5,null
127,467.4,340.9,982.9,106.8,11000000001010111001110110010001100001101110010001100111100011101111001110110110110010110110100110010101110100010100100111110110
127,467.4,340.9,982.9,106.8,null
128,458.6,343.9,993.2,102.7,11000000001010111001110110010001100001101110011001100101100011101111001110110110110010110110100110010101110100010100100111110110
128,458.6,343.9,993.2,102.7,null
129,453.5,331.2,1003.5,102.7,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100111110110
129,453.5,331.2,1003.5,102.7,null
130,457.6,333.5,1014.0,105.5,11000000001010111001110110010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100111110110
130,457.6,333.5,1014.0,105.5,null
131,459.1,330.2,1025.4,101.9,11000000001010111001110110010001100001101110010001100111100011101111001110110110110010100110100110010101110100010100100111110110
131,459.1,330.2,1025.4,101.9,null
132,449.2,342.7,1036.4,109.4,null
133,457.1,345.5,1047.2,108.0,11000000001010111001110111010001100001001110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
133,457.1,345.5,1047.2,108.0,null
134,470.4,355.6,1058.8,116.5,11000000001010111001110110010001100001101110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
134,470.4,355.6,1058.8,116.5,null
135,437.2,329.6,1069.9,110.8,null
136,448.3,328.6,1080.3,103.8,null
137,457.7,348.6,1091.3,110.5,11000000001010111001110111010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
137,457.7,348.6,1091.3,110.5,null
138,461.0,343.6,1102.0,106.7,11000000001010111001110110010001100001101110010001100111100011101111001110110110110010110110100110010101110100010100100011110110
138,461.0,343.6,1102.0,106.7,null
139,466.9,351.0,1113.0,110.1,11000000001010111001110110010001100001101110010001100111100011101111001110110110110010110110100110010101110100010100100111110110
139,466.9,351.0,1113.0,110.1,null
140,460.0,353.6,1124.0,109.3,11000000001010111001110111010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
140,460.0,353.6,1124.0,109.3,null
141,461.6,343.0,1136.2,109.2,11000000001010111001110111010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100111110110
141,461.6,343.0,1136.2,109.2,null
142,445.2,346.1,1147.2,110.0,null
143,465.3,359.9,1157.8,106.2,11000000001010111001110110010001100001101110010001100111100011101111001110110110110010110110100110010101110100010100100011110110
143,465.3,359.9,1157.8,106.2,null
144,451.8,347.7,1168.5,106.6,11000000001010111001110111010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
144,451.8,347.7,1168.5,106.6,null
145,452.6,342.1,1178.9,104.1,11000000001010111001110111010001100001001110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
145,452.6,342.1,1178.9,104.1,null
146,459.8,341.8,1189.2,103.3,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
146,459.8,341.8,1189.2,103.3,null
147,450.5,332.0,1199.6,103.5,11000000001010111001110110010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
147,450.5,332.0,1199.6,103.5,null
148,466.2,345.1,1209.9,103.4,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
148,466.2,345.1,1209.9,103.4,null
149,459.6,351.9,1220.4,105.1,11000000001010111001110111010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
149,459.6,351.9,1220.4,105.1,null
150,439.3,336.2,1231.3,108.7,null
151,461.8,361.4,1243.2,106.4,11000000001010111001110110010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100111110110
151,461.8,361.4,1243.2,106.4,null
152,468.8,364.1,1253.6,104.0,11000000001010111001110110010001100001001110010001100111100011101111001110110110110010110110100110010101110100010100100111110110
152,468.8,364.1,1253.6,104.0,null
153,460.4,339.1,1263.8,101.5,11000000001010111001110110010001100001001110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
153,460.4,339.1,1263.8,101.5,null
154,467.3,344.9,1274.1,103.4,11000000001010111001110110010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100111110110
154,467.3,344.9,1274.1,103.4,null
155,469.4,353.4,1284.7,105.9,11000000001010111001110110010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
155,469.4,353.4,1284.7,105.9,null
156,457.4,354.9,1295.4,106.9,11000000001010111001110110010001100001101110010001100111100011101111001110110110110010110110100110010101110100010100100011110110
156,457.4,354.9,1295.4,106.9,null
157,460.0,355.7,1306.7,112.7,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
157,460.0,355.7,1306.7,112.7,null
158,454.0,349.5,1317.8,111.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
158,454.0,349.5,1317.8,111.2,null
159,465.4,353.5,1328.4,106.4,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
159,465.4,353.5,1328.4,106.4,null
160,442.0,339.4,1339.2,107.2,null
161,470.8,353.3,1351.4,107.0,11000000001010111001110110010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
161,470.8,353.3,1351.4,107.0,null
162,468.6,363.4,1362.6,112.8,11000000001010111001110110010001100001001110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
162,468.6,363.4,1362.6,112.8,null
163,455.2,347.3,1373.5,108.2,11000000001010111001110110010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100111110110
163,455.2,347.3,1373.5,108.2,null
164,458.0,353.6,1384.2,107.1,11000000001010111001110111010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100111110110
164,458.0,353.6,1384.2,107.1,null
165,456.1,347.7,1394.9,107.1,11000000001010111001110110010001100001101110010001100101100011101111001110110110110010110110100110010101110100010100100111110110
165,456.1,347.7,1394.9,107.1,null
166,464.0,358.1,1406.2,112.6,11000000001010111001110110010001100001001110010001100101100011101111001110110110110010110110100110010101110100010100100011110110
166,464.0,358.1,1406.2,112.6,null
167,451.9,329.9,1416.5,103.8,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
167,451.9,329.9,1416.6,103.8,null
168,460.7,351.6,1427.3,107.0,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
168,460.7,351.6,1427.3,107.0,null
169,470.8,353.9,1438.1,108.1,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
169,470.8,353.9,1438.1,108.1,null
170,460.3,340.5,1448.5,103.9,11000000001010111001110111010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
170,460.3,340.5,1448.5,103.9,null
171,461.2,338.1,1460.6,104.7,11000000001010111001110111010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
171,461.2,338.1,1460.6,104.7,null
172,450.1,319.8,1471.4,107.8,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
172,450.1,319.8,1471.4,107.8,null
173,468.9,362.5,1482.1,106.8,11000000001010111001110111010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
173,468.9,362.5,1482.1,106.8,null
174,458.4,349.0,1492.6,105.7,11000000001010111001110110010001100001001110011001100111100011101111001110110110110010110110100110010101110100010100100011110110
174,458.4,349.0,1492.6,105.7,null
175,455.4,344.0,1503.2,105.6,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100111110110
175,455.4,344.0,1503.2,105.6,null
176,455.0,333.2,1513.4,101.5,11000000001010111001110111010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100111110110
176,455.0,333.2,1513.4,101.5,null
177,465.2,361.0,1524.3,109.1,11000000001010111001110111010001100001001110011001100111100011101111001110110010110010110110100110010101110100010100100111110110
177,465.2,361.0,1524.3,109.1,null
178,465.9,351.9,1534.9,106.5,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
178,465.9,351.9,1534.9,106.5,null
179,459.2,369.4,1546.1,111.3,11000000001010111001110111010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
179,459.2,369.4,1546.1,111.3,null
180,448.3,342.9,1556.4,103.9,null
181,462.1,351.9,1568.3,104.3,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100111110110
181,462.1,351.9,1568.3,104.3,null
182,456.4,337.3,1578.7,103.8,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
182,456.4,337.3,1578.7,103.8,null
183,457.3,340.5,1589.2,104.5,11000000001010111001110111010001100001001111011001000101100011101111001110110110110010110110100110010101110100010100100111110110
183,457.3,340.5,1589.2,104.5,null
184,457.8,356.5,1600.0,107.9,11000000001010111001110110010001100001101110011001100101100011101111001110110110100010110110100110010101110100010100100011110110
184,457.8,356.5,1600.0,107.9,null
185,454.8,333.9,1610.5,105.3,11000000001010111001110110010001100001001110011001100101100011101111001110110110100010110110100110010101110100010100100011110110
185,454.8,333.9,1610.5,105.3,null
186,473.1,344.6,1621.2,107.2,11000000001010111001110110010001100001101110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
186,473.1,344.6,1621.2,107.2,null
187,444.2,335.3,1632.1,108.3,null
188,461.4,323.0,1642.8,106.9,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
188,461.4,323.0,1642.8,106.9,null
189,463.7,340.0,1653.0,102.7,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
189,463.7,340.0,1653.0,102.7,null
190,457.3,340.4,1664.1,110.3,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
190,457.3,340.4,1664.1,110.3,null
191,460.2,351.5,1676.5,107.2,11000000001010111001110110010001100001001110001001100101100011101111001110110110110010110110100110010101110100010100100011110110
191,460.2,351.5,1676.5,107.2,null
192,459.7,343.8,1687.0,104.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100111110110
192,459.7,343.8,1687.0,104.2,null
193,467.7,356.4,1697.6,106.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
193,467.7,356.4,1697.6,106.2,null
194,460.5,340.6,1708.2,106.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100111110110
194,460.5,340.6,1708.2,106.2,null
195,467.8,373.5,1718.9,106.7,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
195,467.8,373.5,1718.9,106.7,null
196,466.7,361.7,1730.0,110.7,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100111110110
196,466.7,361.7,1730.0,110.7,null
197,448.6,344.9,1740.3,103.8,null
198,462.7,356.2,1750.7,103.4,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
198,462.7,356.2,1750.7,103.4,null
199,470.1,337.5,1760.5,98.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100111110110
199,470.1,337.5,1760.5,98.2,null
200,465.9,351.9,1770.8,102.8,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
200,465.9,351.9,1770.8,102.8,null
201,459.8,349.6,1782.8,103.9,11000000001010111001110010010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
201,459.8,349.6,1782.8,103.9,null
202,457.5,348.5,1793.0,101.7,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
202,457.5,348.5,1793.0,101.7,null
203,461.3,341.8,1803.2,101.6,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
203,461.3,341.8,1803.2,101.6,null
204,458.2,344.8,1813.7,105.7,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
204,458.2,344.8,1813.7,105.7,null
205,467.6,340.2,1824.3,105.6,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
205,467.6,340.2,1824.3,105.6,null
206,459.0,341.7,1834.7,104.5,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
206,459.0,341.7,1834.7,104.5,null
207,457.3,344.4,1845.0,102.6,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
207,457.3,344.4,1845.0,102.6,null
208,468.4,358.1,1855.2,101.5,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
208,468.4,358.1,1855.2,101.5,null
209,463.7,372.5,1865.7,104.9,11000000001010111001110110010001100001001110011001101101100011101111001110110110100010110110100110010100110100010100100111110110
209,463.7,372.5,1865.7,104.9,null
210,466.1,342.6,1875.8,101.6,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
210,466.1,342.6,1875.8,101.6,null
211,465.9,350.1,1888.1,105.3,11000000001011111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
211,465.9,350.1,1888.1,105.3,null
212,468.3,352.6,1898.3,102.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
212,468.3,352.6,1898.3,102.2,null
213,460.7,322.4,1908.3,100.2,11000000001010111001110110010001100001001110011001101101100011101111001110110110100010110110100110010101110100010100100011110110
213,460.7,322.4,1908.3,100.2,null
214,471.3,352.3,1919.1,107.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
214,471.3,352.3,1919.1,107.2,null
215,467.4,352.0,1929.5,104.5,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
215,467.4,352.0,1929.5,104.5,null
216,447.3,343.4,1939.8,103.3,null
217,457.7,334.6,1949.9,100.4,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
217,457.7,334.6,1949.9,100.4,null
