gen,maxR,avgR,dT,aT(ms),best_genome_over_450
061,434.9,251.3,1885.1,557.2,null
062,487.7,320.1,1958.1,729.9,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
063,385.7,232.2,2011.4,532.9,null
064,471.2,285.2,2078.6,671.7,11010101010011110001100101101111011010110110111100001001101000111000011111101010111010011000101100001010101100100101010100101101
065,429.4,228.7,2131.0,523.8,null
066,412.1,210.1,2176.7,457.0,null
067,451.3,279.5,2237.6,608.6,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
068,464.4,274.3,2298.5,609.0,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
069,404.3,227.2,2349.6,511.1,null
070,453.3,253.9,2405.2,555.5,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
071,460.3,286.0,2469.7,637.0,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
072,433.9,246.6,2524.6,548.9,null
073,454.2,255.8,2582.2,575.7,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
074,494.6,366.4,2660.0,778.4,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
075,434.2,267.0,2719.5,595.0,null
076,480.5,261.3,2776.9,574.3,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
077,492.4,323.1,2846.4,694.6,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
078,412.5,221.3,2894.1,476.5,null
079,496.3,382.3,2974.7,806.3,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
080,382.7,201.5,3018.6,438.5,null
081,410.9,234.7,3071.1,515.7,null
082,412.1,200.7,3115.3,442.4,null
083,448.5,221.8,3167.2,518.3,null
084,494.6,382.1,3251.6,844.2,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
085,449.5,263.4,3314.3,626.7,null
086,496.1,368.5,3393.6,792.8,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
087,492.7,337.3,3465.6,719.8,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
088,479.2,266.6,3525.6,600.8,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
089,411.7,248.4,3580.1,544.1,null
090,471.1,269.0,3638.0,579.4,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
091,495.3,370.5,3711.8,727.7,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
092,486.4,299.4,3772.6,607.6,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
093,488.1,319.8,3836.0,633.9,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
094,493.5,338.3,3903.1,670.5,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
095,474.9,238.5,3948.8,457.3,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
096,374.5,207.7,3988.4,395.8,null
097,486.5,280.9,4042.3,539.7,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
098,468.0,253.2,4092.5,501.5,11010101011011110001100101101111011010110110110100001011101000111000011111101010111010011000101100001010101100100101010100101101
099,415.1,228.4,4136.6,440.6,null
100,471.7,267.9,4188.2,516.3,11010101011011110001100101101111011010110110110100001011101000111000011111101010111010011000101100001010101100100101010100101101
101,418.2,219.4,4232.6,434.3,null
102,475.8,261.6,4282.9,503.2,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
103,495.9,355.1,4350.1,671.4,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
104,461.7,285.9,4405.0,548.9,11010101010011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
105,401.8,210.0,4449.0,440.8,null
106,465.0,267.2,4501.0,519.1,11010101010011110001100101101111011010110110111100011011101000111000011110101010111010011000101100001010101100100101010100101101
107,494.6,367.9,4572.3,713.1,11010101011011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
108,470.1,310.4,4632.4,601.1,11010101011011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
109,487.8,333.3,4696.6,641.9,11010101011011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
110,478.1,318.2,4760.6,640.4,11010101011011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
111,453.3,275.2,4814.7,529.5,11010101011011110001100101101111011010110110111100001011101000111000011110101010111010011000101100001010101100100101010100101101
112,492.8,329.5,4876.7,619.7,11010101011011110001100101101111011010110110111100001011101000111000011110101010111010011000101100001010101100100101010100101101
113,464.4,304.7,4937.5,608.1,11010101011011110001100101101111011010110110111100001011101000111000011110101010111010011000101100001010101100100101010100101101
114,435.5,251.7,4998.7,612.3,null
115,481.8,388.2,5102.3,1035.8,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
116,474.0,382.0,5182.6,802.6,11010101011011110001100101101111011010110110111100001011101000111000011111101010111010011000101100001010101100100101010100101101
117,408.3,258.0,5232.9,502.9,null
118,449.2,248.3,5280.5,476.2,null
119,474.9,380.1,5356.7,762.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
120,497.0,418.4,5437.7,809.5,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
121,434.9,233.1,5486.3,473.9,null
122,420.9,54.5,5497.2,108.7,null
123,488.3,334.8,5563.5,662.8,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
124,458.3,291.6,5622.5,589.7,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
125,494.0,423.3,5707.2,847.3,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
126,481.6,395.2,5785.7,784.9,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
127,489.0,416.2,5873.4,876.9,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
128,334.9,223.1,5922.0,485.7,null
129,492.8,385.3,6005.3,833.3,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
130,390.0,194.6,6049.7,444.0,null
131,493.9,400.4,6136.4,851.9,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
132,478.3,403.2,6226.3,898.3,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
133,488.5,395.6,6313.7,874.6,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
134,478.5,390.4,6402.6,888.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
135,392.3,219.0,6453.4,508.6,null
136,492.0,396.7,6546.7,932.6,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
137,353.5,232.5,6606.1,594.3,null
138,347.1,216.8,6658.2,520.8,null
139,429.9,272.8,6717.1,588.8,null
140,492.2,356.1,6792.3,751.5,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
141,448.6,203.9,6838.5,446.8,null
142,461.6,344.2,6917.6,790.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
143,495.5,415.9,7004.4,868.3,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
144,486.2,405.7,7089.9,854.6,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
145,497.4,385.7,7168.7,788.3,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
146,481.3,391.9,7251.7,829.9,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
147,492.0,378.8,7329.9,781.4,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
148,488.7,372.1,7407.3,774.2,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
149,469.9,365.4,7489.4,821.0,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
150,444.4,207.1,7535.5,461.4,null
151,444.2,239.6,7589.5,521.0,null
152,469.7,304.6,7654.2,646.7,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
153,494.1,410.5,7739.3,850.8,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100111010100101101
154,330.2,199.4,7782.0,426.8,null
155,473.7,299.7,7846.0,640.1,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
156,492.4,364.3,7925.0,790.6,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
157,469.6,396.0,8011.5,864.4,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
158,491.0,362.1,8089.9,784.3,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
159,333.9,175.7,8128.6,386.3,null
160,468.4,311.1,8199.3,707.5,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
161,461.0,276.5,8262.5,614.7,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
162,483.0,396.6,8348.0,854.8,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
163,469.2,392.2,8432.6,845.6,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
164,466.2,266.0,8488.7,561.2,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
165,485.6,381.2,8569.0,802.6,11010101011011110001100101101111011010010110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
166,495.3,425.3,8657.1,881.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
167,464.9,358.0,8737.7,806.0,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
168,495.9,378.3,8817.0,792.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
169,464.2,263.3,8872.7,556.9,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
170,369.4,207.9,8916.2,434.9,null
171,367.5,30.2,8924.1,62.4,null
172,496.9,358.1,8995.5,714.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
173,477.3,267.7,9050.8,553.3,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
174,470.6,280.0,9108.2,573.7,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
175,463.6,381.1,9191.0,827.5,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
176,495.2,408.9,9275.6,846.0,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
177,495.4,406.1,9361.8,862.6,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
178,495.8,419.6,9450.0,881.8,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
179,405.9,266.5,9504.6,545.4,null
180,360.8,196.5,9543.7,391.1,null
181,472.8,392.3,9628.8,831.9,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
182,491.8,356.8,9699.4,705.3,11010101011011110001100101101111011010110110111100011011101000111010011111101010111010011000101100001010101100100101010100101101
183,478.4,389.4,9779.7,802.7,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
184,474.3,101.4,9800.3,206.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
185,492.9,382.5,9875.9,756.1,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
186,482.0,398.5,9956.9,810.3,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
187,459.3,347.3,10032.6,756.2,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
188,408.0,215.2,10076.4,438.7,null
189,354.1,230.5,10126.3,498.2,null
190,443.1,208.2,10170.3,440.4,null
191,466.9,297.0,10234.6,622.7,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
192,480.8,397.4,10318.6,840.3,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
193,466.2,371.4,10401.7,831.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
194,427.3,171.2,10439.7,379.2,null
195,494.1,365.4,10513.1,733.8,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
196,468.5,271.9,10565.3,522.2,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
197,482.0,385.1,10643.0,776.9,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
198,482.3,408.3,10722.7,797.6,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
199,485.9,405.2,10798.1,753.7,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
200,493.9,395.3,10870.8,726.4,11010101011011110001100101101111011010110110111100011011101000111000011111101010111010011000101100001010101100100101010100101101
