gen,maxR,avgR,dT,aT(ms),best_genome_over_450
080,495.1,424.4,4561.4,893.0,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
081,475.1,372.8,4642.1,806.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
082,477.3,341.4,4714.8,726.9,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
083,455.2,343.1,4785.2,704.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
084,495.7,437.9,4865.2,799.9,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
085,479.8,382.6,4938.3,730.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
086,496.7,438.5,5021.6,833.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
087,495.3,437.1,5103.2,815.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
088,489.0,423.6,5194.8,916.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
089,468.9,374.8,5269.1,742.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
090,482.6,405.2,5346.4,772.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
091,495.5,435.0,5421.8,754.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
092,489.8,416.7,5495.0,731.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
093,491.8,435.9,5577.6,826.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
094,494.4,430.8,5648.8,711.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
095,480.4,380.7,5721.3,724.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
096,484.7,418.1,5810.3,889.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
097,489.5,422.4,5892.8,825.7,11100110011010000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
098,478.0,368.8,5961.3,684.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
099,492.3,431.2,6042.0,807.2,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
100,478.3,372.7,6151.3,1093.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
101,490.4,351.7,6244.4,930.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
102,474.9,385.0,6341.4,969.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
103,490.1,425.2,6447.2,1058.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
104,484.0,421.2,6558.3,1110.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
105,474.7,334.8,6644.2,858.9,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
106,481.2,386.9,6726.3,820.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
107,493.6,430.9,6814.5,881.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
108,481.3,391.6,6911.3,968.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
109,491.8,423.6,7007.6,962.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
110,485.7,397.4,7103.2,955.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
111,481.1,390.2,7190.2,870.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
112,494.5,411.3,7280.0,897.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
113,471.7,354.7,7370.4,904.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
114,476.3,377.5,7460.5,900.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
115,485.9,421.8,7560.5,999.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
116,479.9,390.9,7655.8,953.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
117,470.0,377.3,7743.4,875.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
118,470.4,372.4,7830.8,873.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
119,481.8,374.8,7920.2,894.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
120,496.7,437.1,8018.7,984.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
121,475.2,375.9,8108.6,898.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
122,475.9,391.6,8197.5,889.2,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
123,487.8,420.7,8293.5,959.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
124,482.3,415.6,8385.6,920.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
125,493.7,427.2,8477.6,920.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
126,485.6,398.8,8567.8,902.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
127,489.4,429.7,8659.0,912.0,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
128,477.6,390.7,8744.4,853.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
129,491.2,432.8,8840.9,965.0,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
130,475.2,333.5,8921.8,808.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
131,493.8,425.5,9011.1,892.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
132,483.2,402.4,9096.4,852.9,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
133,486.1,418.2,9188.0,916.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
134,479.4,375.6,9276.0,879.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
135,489.9,369.9,9352.6,766.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
136,491.1,429.3,9429.8,771.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
137,491.6,366.5,9508.4,786.0,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
138,452.6,333.9,9583.1,746.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
139,481.3,387.5,9668.8,857.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
140,493.8,427.5,9759.1,902.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
141,492.0,371.3,9844.1,850.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
142,473.2,341.4,9914.9,707.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
143,495.6,432.3,9994.7,797.9,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
144,485.3,421.7,10071.8,771.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
145,497.3,432.7,10154.0,821.2,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
146,484.8,406.7,10234.9,809.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
147,492.8,433.6,10319.3,843.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
148,488.5,423.0,10401.8,824.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
149,478.2,341.2,10472.7,708.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
150,494.7,378.7,10549.1,764.0,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
151,478.0,375.4,10615.9,668.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
152,484.3,426.6,10690.3,744.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
153,492.5,432.2,10767.4,770.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
154,491.5,408.4,10840.4,730.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
155,481.5,413.3,10914.3,738.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
156,492.9,422.8,10985.6,712.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
157,477.3,371.5,11054.2,686.2,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
158,493.2,428.1,11126.8,725.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
159,489.4,419.2,11199.2,723.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
160,460.4,326.7,11259.7,605.2,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
161,481.1,405.7,11331.2,715.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
162,485.0,405.1,11402.7,714.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
163,475.0,370.1,11469.9,672.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
164,480.5,394.8,11540.1,701.2,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
165,487.9,428.2,11614.1,739.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
166,494.8,439.0,11688.4,743.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
167,472.6,331.7,11749.4,609.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
168,494.4,434.6,11822.4,729.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
169,476.9,388.2,11891.4,690.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
170,492.8,416.7,11963.4,720.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
171,481.3,396.8,12034.3,709.0,11100110011011000010101101100001110011010111001010001000000101111011101110001000010010010100011111100101110001001101001111011010
172,497.0,437.6,12108.4,741.0,11100110011011000010101101100001110011010111001010001000000101111011101110001000010010010100011111100101110001001101001111011010
173,481.8,387.1,12176.7,682.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
174,481.6,413.0,12249.7,729.6,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
175,477.4,363.1,12317.5,677.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
176,493.9,437.0,12390.3,728.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
177,496.0,443.5,12463.6,732.6,11100110011011000010101101100001110011010111001010001000000101111011101110001000010010010100011111100101110001001101001111011010
178,495.8,436.1,12535.6,720.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
179,474.7,370.2,12603.4,677.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
180,489.6,389.4,12675.3,719.0,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
181,478.6,372.4,12747.9,726.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
182,492.8,432.5,12823.5,755.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
183,480.7,387.9,12891.6,681.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
184,479.6,387.5,12961.9,702.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
185,492.4,435.6,13050.5,885.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
186,484.9,408.6,13133.7,832.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
187,479.0,338.8,13208.9,751.9,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
188,472.8,352.3,13287.5,785.2,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
189,492.1,375.7,13370.9,834.1,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
190,458.4,331.4,13440.0,691.0,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
191,484.4,417.1,13521.9,818.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
192,488.1,404.5,13599.0,771.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
193,471.1,367.2,13677.1,781.0,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
194,481.1,356.2,13753.1,759.8,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
195,493.2,426.5,13836.4,832.7,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
196,481.2,411.6,13923.3,868.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
197,484.7,407.3,14023.3,1000.3,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
198,485.0,409.8,14113.1,897.5,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
199,487.7,427.2,14186.5,734.4,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
200,493.3,428.4,14267.8,812.9,11100110011011000010101101100001110011010111001010001000000101111011101100001000010010010100011111100101110001001101001111011010
