gen,maxR,avgR,dT,aT(ms),best_genome_over_450
125,494.2,405.2,4694.9,839.4,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
126,488.7,365.6,4770.9,760.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
127,494.5,418.1,4851.1,802.0,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
128,472.5,350.1,4916.8,656.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
129,494.7,413.5,4991.9,750.4,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
130,442.8,310.2,5051.4,595.0,null
131,493.6,409.0,5131.8,804.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
132,483.4,379.6,5207.4,756.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
133,489.9,404.9,5293.6,861.0,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
134,468.6,355.4,5359.6,660.4,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
135,492.5,415.4,5436.4,768.4,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
136,491.3,409.6,5506.7,702.0,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
137,493.9,414.9,5578.2,715.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
138,450.8,318.1,5641.6,633.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
139,473.9,349.1,5700.9,593.0,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
140,493.4,392.3,5768.9,679.6,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
141,492.7,411.4,5857.3,884.1,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
142,432.8,329.7,5923.2,658.7,null
143,493.5,404.7,5999.7,765.7,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
144,489.5,399.4,6067.9,681.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
145,497.2,391.8,6158.8,909.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
146,487.5,376.7,6265.0,1062.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
147,491.8,404.9,6362.2,971.1,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
148,489.7,383.9,6459.4,972.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
149,462.9,346.1,6547.6,881.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
150,496.6,417.2,6651.3,1036.7,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
151,470.5,324.4,6725.9,746.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
152,484.3,378.7,6803.0,770.9,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
153,495.9,417.2,6890.4,873.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
154,492.7,363.3,6977.8,874.4,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
155,477.7,357.8,7059.2,814.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
156,494.0,383.8,7150.1,908.0,01000011000111111110110111011101100111011110110110001101000101001111001000110100010000001000111001101000001000110111001011011001
157,467.5,335.1,7222.8,727.1,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
158,492.1,392.2,7306.4,836.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
159,489.4,393.4,7399.2,927.9,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
160,440.3,303.1,7470.3,710.6,null
161,483.5,366.1,7556.1,858.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
162,484.8,371.9,7643.8,877.0,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
163,456.0,343.8,7725.9,821.0,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
164,479.4,349.6,7804.5,785.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
165,487.9,400.3,7895.5,909.7,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
166,495.7,412.2,7987.3,917.9,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
167,453.8,338.5,8066.7,794.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
168,494.4,412.4,8160.3,935.6,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
169,460.3,351.8,8238.7,784.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
170,492.1,350.2,8319.6,808.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
171,472.3,359.0,8398.2,786.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
172,497.0,412.9,8487.3,890.1,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
173,480.0,345.5,8562.7,753.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
174,479.7,361.2,8641.8,791.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
175,461.6,334.8,8714.5,726.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
176,496.2,425.7,8804.9,904.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
177,494.7,414.5,8896.9,919.6,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
178,495.9,416.4,8991.1,941.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
179,480.7,325.7,9061.8,707.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
180,491.1,341.4,9131.1,692.6,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
181,472.3,347.4,9207.2,760.4,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
182,492.6,412.5,9297.7,904.9,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
183,486.0,370.7,9377.7,800.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
184,481.2,351.7,9440.4,626.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
185,493.7,401.6,9519.1,787.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
186,484.6,385.2,9597.4,782.1,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
187,456.6,319.2,9666.9,695.4,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
188,450.7,336.0,9740.7,737.7,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
189,492.3,397.4,9825.2,845.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
190,476.8,319.7,9897.7,724.6,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
191,483.7,364.1,9969.6,719.1,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
192,486.2,373.6,10041.9,722.7,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
193,461.0,341.6,10101.4,595.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
194,462.1,333.0,10168.1,666.5,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
195,494.4,411.7,10246.6,784.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
196,483.3,351.9,10315.7,691.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
197,482.5,349.4,10385.2,694.6,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
198,484.1,370.4,10458.0,728.2,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
199,490.7,389.7,10534.4,764.3,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
200,492.8,403.5,10613.4,789.8,01000011000111111110110111011101100111011110110110001101000101001111001000111100010000001000111001101000001000110111001011011001
